Trial-ID,Status,Iteration,activation_1,activation_2,activation_3,dropout,epsilon,l1_reg,l2_reg,lrinit,model_depth,num_units,Objective
1,COMPLETED,1,<function leaky_relu at 0x2b7533a64f80>,elu,,0.2658872190619271,1e-08,0.003733598006596594,0.006697926615587254,0.008609401625066465,3,256,68.56525421142578
2,COMPLETED,1,relu,elu,,0.2993101925029692,1e-08,0.0005888819833325274,0.006139750304192941,0.0013269873087417036,3,64,67.03956604003906
