Trial-ID,Status,Iteration,activation_1,activation_2,activation_3,dropout,epsilon,l1_reg,l2_reg,lrinit,model_depth,num_units,Objective
1,COMPLETED,1,<function leaky_relu at 0x2ab917eaef80>,elu,,0.21385264972996432,1e-08,0.0017109700815728923,0.0024140538099089778,0.002206099213774263,3,32,57.6539192199707
2,COMPLETED,1,relu,elu,,0.2532736105545214,1e-08,0.006786992843597532,0.006745710035026007,0.008901217114011525,3,32,70.38316345214844
