Trial-ID,Status,Iteration,activation_1,activation_2,activation_3,dropout,epsilon,l1_reg,l2_reg,lrinit,model_depth,num_units,Objective
1,COMPLETED,1,relu,elu,,0.2780640257895298,0.1,0.000820872873743038,0.0053005201587855945,0.0012787838923007922,3,64,82.57622528076172
2,COMPLETED,1,<function leaky_relu at 0x2b5a42553f80>,elu,,0.2623127307728867,1e-08,0.0018439318607180784,0.0021280368194563156,0.005202968467677602,3,256,69.18038177490234
