Trial-ID,Status,Iteration,activation_1,activation_2,activation_3,activation_4,activation_5,activation_6,activation_7,batch_size,bn_1,bn_2,bn_3,bn_4,bn_5,bn_6,bn_7,dropout,epsilon,l1_reg,l2_reg,lrinit,model_depth,num_units,Objective
1,COMPLETED,74,tanh,elu,tanh,elu,,,,64,1,1.0,1.0,0.0,,,,0.13625736620830492,1e-08,0.0018618899572886915,0.006689101854061002,5.673241569073538e-05,5,16,71.53586168700244
2,COMPLETED,74,<function lrelu at 0x2ab46de91560>,relu,<function leaky_relu at 0x2ab0671dc7a0>,,,,,512,0,1.0,1.0,,,,,0.06041802729105156,1e-07,0.008234553627687751,0.00685248707438421,0.006477676560920892,4,256,19.267751296358817
3,COMPLETED,74,tanh,,,,,,,64,0,,,,,,,0.41369337805271567,1.0,0.007719622785681203,0.008411948798897936,0.00017371834312554242,2,256,59.09463454186388
4,COMPLETED,55,<function lrelu at 0x2ab46de91560>,tanh,relu,tanh,elu,tanh,,32,1,0.0,0.0,1.0,1.0,1.0,,0.39580099267317925,1e-08,0.001755715810346522,0.007726417603373146,0.015333446121451171,7,64,18.67651666774422
