Trial-ID,Status,Iteration,activation_1,activation_2,activation_3,activation_4,activation_5,activation_6,activation_7,batch_size,bn_1,bn_2,bn_3,bn_4,bn_5,bn_6,bn_7,dropout,epsilon,l1_reg,l2_reg,lrinit,model_depth,num_units,Objective
1,COMPLETED,52,relu,relu,,,,,,32,0,0,,,,,,0.0,1e-07,0.0,0.0,0.001,3,256,14.906505750430453
2,COMPLETED,15,tanh,<function lrelu at 0x2af67dcc8d40>,,,,,,16,1,0,,,,,,0.02116018555145277,0.1,0.0050426882273667826,0.00876831324510859,0.0047640932682527035,3,32,26.23075365391908
3,COMPLETED,16,<function leaky_relu at 0x2af28170fb90>,<function leaky_relu at 0x2af28170fb90>,,,,,,16,0,1,,,,,,0.29060784823599345,1e-07,0.0076447461160705785,0.005838308370709599,0.0012046267232736073,3,64,32.16777805910253
4,COMPLETED,13,<function leaky_relu at 0x2af28170fb90>,elu,<function lrelu at 0x2af67dcc8d40>,,,,,16,1,0,1.0,,,,,0.47151898595310293,1e-08,0.006487843037345846,0.0013450115447750744,0.0022375714421386255,4,128,67.61369647797176
