Trial-ID,Status,Iteration,activation_1,activation_2,activation_3,activation_4,activation_last,bn_1,bn_2,bn_3,bn_4,dropout,epsilon,l1_reg,l2_reg,lrinit,model_depth,num_units,optimizer,Objective
1,COMPLETED,2,tanh,<function leaky_relu at 0x2ace1381af80>,tanh,,linear,0,0,1,0,0.0,0.1,0.004749,0.008732,0.000433,4,64,adadelta,27.691316604614258
2,COMPLETED,2,<function leaky_relu at 0x2ace1381af80>,,,,<function my_act_fct at 0x2ace187f19e0>,1,0,0,0,0.22202068802544894,1.0,0.00575832008440472,0.004477760114990548,0.08460516552311213,2,512,RMSprop,70.60037994384766
