Trial-ID,Status,Iteration,activation_1,activation_2,activation_3,activation_4,activation_last,bn_1,bn_2,bn_3,bn_4,dropout,epsilon,l1_reg,l2_reg,lrinit,model_depth,num_units,optimizer,Objective
1,COMPLETED,2,tanh,<function leaky_relu at 0x2aad925b9f80>,tanh,,linear,0,0,1,0,0.0,0.1,0.004749,0.008732,0.000433,4,64,adadelta,20.727113723754883
2,COMPLETED,2,<function leaky_relu at 0x2aad925b9f80>,elu,relu,,<function my_act_fct at 0x2aad975919e0>,1,1,0,0,0.04084437182453804,1.0,0.0024759006080625713,0.0018021505361760436,0.0003321365514730784,4,256,adam,17.395776748657227
