Trial-ID,Status,Iteration,activation_1,activation_2,activation_3,activation_4,activation_last,bn_1,bn_2,bn_3,bn_4,dropout,epsilon,l1_reg,l2_reg,lrinit,model_depth,num_units,optimizer,Objective
1,COMPLETED,2,tanh,<function leaky_relu at 0x2ad4723f6f80>,tanh,,linear,0,0,1,0,0.0,0.1,0.004749,0.008732,0.000433,4,64,adadelta,22.2591552734375
2,COMPLETED,2,<function lrelu at 0x2ad479966200>,elu,,,linear,0,0,0,0,0.47379024246558915,1e-07,0.003268144536007207,0.0004872546477514095,0.07151709296559078,3,16,RMSprop,89.71965026855469
