Trial-ID,Status,Iteration,activation_1,activation_2,activation_3,dropout,epsilon,l1_reg,l2_reg,lrinit,model_depth,num_units,Objective
1,COMPLETED,1,relu,elu,,0.1986135319975579,0.1,0.0064154693386563695,0.004183048583336477,0.0016491740313820935,3,32,84.95934295654297
2,COMPLETED,1,<function leaky_relu at 0x2b20b92f5f80>,elu,,0.23327992515307572,1e-08,0.0028470674461442834,0.003296018385645684,0.0026316793382646906,3,32,66.77733612060547
